Year,NOC,Sex,Total,Gold,Silver,Bronze,No medal
1992,FRA,M,0,0,0,0,0
1992,GAB,M,0,0,0,0,0
1992,GBR,M,1,0,0,1,0
1992,GER,M,4,2,1,1,0
1992,GHA,M,0,0,0,0,0
1992,GRE,M,0,0,0,0,0
1992,GUA,M,0,0,0,0,0
1992,GUY,M,0,0,0,0,0
1992,HUN,M,3,0,0,3,0
1992,INA,M,0,0,0,0,0
1992,IND,M,0,0,0,0,0
1992,IRI,M,0,0,0,0,0
1992,IRL,M,2,1,1,0,0
1992,IRQ,M,0,0,0,0,0
1992,ISV,M,0,0,0,0,0
1992,ITA,M,0,0,0,0,0
1992,JAM,M,0,0,0,0,0
1992,JPN,M,0,0,0,0,0
1992,KEN,M,0,0,0,0,0
1992,KOR,M,2,0,0,2,0
1992,LAO,M,0,0,0,0,0
1992,LAT,M,0,0,0,0,0
1992,LTU,M,0,0,0,0,0
1992,MAD,M,0,0,0,0,0
1992,MAR,M,1,0,0,1,0
1992,MEX,M,0,0,0,0,0
1992,MGL,M,1,0,0,1,0
1992,NAM,M,0,0,0,0,0
1992,NCA,M,0,0,0,0,0
1992,NED,M,2,0,1,1,0
1992,NGR,M,2,0,2,0,0
1992,NOR,M,0,0,0,0,0
1992,NZL,M,1,0,0,1,0
1992,PAK,M,0,0,0,0,0
1992,PHI,M,1,0,0,1,0
1992,PNG,M,0,0,0,0,0
1992,POL,M,1,0,0,1,0
1992,PRK,M,2,1,0,1,0
1992,PUR,M,1,0,0,1,0
1992,ROU,M,1,0,0,1,0
1992,RSA,M,0,0,0,0,0
1992,SAM,M,0,0,0,0,0
1992,SEY,M,0,0,0,0,0
1992,SWE,M,0,0,0,0,0
1992,SWZ,M,0,0,0,0,0
1992,TAN,M,0,0,0,0,0
1992,TCH,M,0,0,0,0,0
1992,THA,M,1,0,0,1,0
1992,TUN,M,0,0,0,0,0
1992,TUR,M,0,0,0,0,0
1992,UGA,M,0,0,0,0,0
1992,URU,M,0,0,0,0,0
1992,USA,M,3,1,1,1,0
1992,VEN,M,0,0,0,0,0
1992,ZAM,M,0,0,0,0,0
1996,ALG,M,2,1,0,1,0
1996,ARG,M,1,0,0,1,0
1996,ARM,M,0,0,0,0,0
1996,ASA,M,0,0,0,0,0
1996,AUS,M,0,0,0,0,0
1996,AZE,M,0,0,0,0,0
1996,BAR,M,0,0,0,0,0
1996,BLR,M,0,0,0,0,0
1996,BOT,M,0,0,0,0,0
1996,BRA,M,0,0,0,0,0
1996,BUL,M,3,1,2,0,0
1996,BUR,M,0,0,0,0,0
1996,CAN,M,1,0,1,0,0
1996,CHI,M,0,0,0,0,0
1996,CHN,M,0,0,0,0,0
1996,CMR,M,0,0,0,0,0
1996,COL,M,0,0,0,0,0
1996,CRO,M,0,0,0,0,0
1996,CUB,M,7,4,3,0,0
1996,CZE,M,0,0,0,0,0
1996,DEN,M,0,0,0,0,0
1996,DOM,M,0,0,0,0,0
1996,ECU,M,0,0,0,0,0
1996,EGY,M,0,0,0,0,0
1996,ESP,M,1,0,0,1,0
1996,ETH,M,0,0,0,0,0
1996,FRA,M,0,0,0,0,0
1996,GAB,M,0,0,0,0,0
1996,GBR,M,0,0,0,0,0
1996,GEO,M,0,0,0,0,0
1996,GER,M,4,0,1,3,0
1996,GHA,M,0,0,0,0,0
1996,GRE,M,0,0,0,0,0
1996,GUI,M,0,0,0,0,0
1996,GUY,M,0,0,0,0,0
1996,HON,M,0,0,0,0,0
1996,HUN,M,1,1,0,0,0
1996,INA,M,0,0,0,0,0
1996,IND,M,0,0,0,0,0
1996,IRI,M,0,0,0,0,0
1996,IRL,M,0,0,0,0,0
1996,ISR,M,0,0,0,0,0
1996,ISV,M,0,0,0,0,0
1996,ITA,M,0,0,0,0,0
1996,JAM,M,0,0,0,0,0
1996,JPN,M,0,0,0,0,0
1996,KAZ,M,4,1,1,2,0
1996,KEN,M,0,0,0,0,0
1996,KGZ,M,0,0,0,0,0
1996,KOR,M,1,0,1,0,0
1996,LAT,M,0,0,0,0,0
1996,LTU,M,0,0,0,0,0
1996,MAD,M,0,0,0,0,0
1996,MAR,M,0,0,0,0,0
1996,MAS,M,0,0,0,0,0
1996,MDA,M,0,0,0,0,0
1996,MEX,M,0,0,0,0,0
1996,MGL,M,0,0,0,0,0
1996,MOZ,M,0,0,0,0,0
1996,MRI,M,0,0,0,0,0
1996,NAM,M,0,0,0,0,0
1996,NGR,M,1,0,0,1,0
1996,NOR,M,0,0,0,0,0
1996,NZL,M,0,0,0,0,0
1996,PAK,M,0,0,0,0,0
1996,PER,M,0,0,0,0,0
1996,PHI,M,1,0,1,0,0
1996,PNG,M,0,0,0,0,0
1996,POL,M,0,0,0,0,0
1996,PRK,M,0,0,0,0,0
1996,PUR,M,1,0,0,1,0
1996,ROU,M,2,0,0,2,0
1996,RSA,M,0,0,0,0,0
1996,RUS,M,4,1,0,3,0
1996,SAM,M,0,0,0,0,0
1996,SEY,M,0,0,0,0,0
1996,SLE,M,0,0,0,0,0
1996,SVK,M,0,0,0,0,0
1996,SWE,M,0,0,0,0,0
1996,SWZ,M,0,0,0,0,0
1996,SYR,M,0,0,0,0,0
1996,TAN,M,0,0,0,0,0
1996,TGA,M,1,0,1,0,0
1996,THA,M,2,1,0,1,0
1996,TJK,M,0,0,0,0,0
1996,TKM,M,0,0,0,0,0
1996,TPE,M,0,0,0,0,0
1996,TTO,M,0,0,0,0,0
1996,TUN,M,1,0,0,1,0
1996,TUR,M,1,0,1,0,0
1996,UGA,M,0,0,0,0,0
1996,UKR,M,2,1,0,1,0
1996,USA,M,6,1,0,5,0
1996,UZB,M,1,0,0,1,0
1996,VEN,M,0,0,0,0,0
1996,ZAM,M,0,0,0,0,0
1996,ZIM,M,0,0,0,0,0
2000,ALG,M,1,0,0,1,0
2000,ARG,M,0,0,0,0,0
2000,ARM,M,0,0,0,0,0
2000,AUS,M,0,0,0,0,0
2000,AZE,M,1,0,0,1,0
2000,BAR,M,0,0,0,0,0
2000,BLR,M,0,0,0,0,0
2000,BOT,M,0,0,0,0,0
2000,BRA,M,0,0,0,0,0
2000,BUL,M,0,0,0,0,0
2000,BUR,M,0,0,0,0,0
2000,CAN,M,0,0,0,0,0
2000,CHN,M,0,0,0,0,0
2000,CMR,M,0,0,0,0,0
2000,COL,M,0,0,0,0,0
2000,CUB,M,6,4,0,2,0
2000,CZE,M,1,0,1,0,0
2000,DOM,M,0,0,0,0,0
2000,EGY,M,0,0,0,0,0
2000,ESP,M,1,0,1,0,0
2000,ETH,M,0,0,0,0,0
2000,FIN,M,0,0,0,0,0
2000,FRA,M,2,1,0,1,0
2000,GAB,M,0,0,0,0,0
2000,GBR,M,1,1,0,0,0
2000,GEO,M,1,0,0,1,0
2000,GER,M,1,0,0,1,0
2000,GHA,M,0,0,0,0,0
2000,GRE,M,0,0,0,0,0
2000,GUI,M,0,0,0,0,0
2000,HUN,M,1,0,0,1,0
2000,INA,M,0,0,0,0,0
2000,IND,M,0,0,0,0,0
2000,IOA,M,0,0,0,0,0
2000,IRI,M,0,0,0,0,0
2000,IRL,M,0,0,0,0,0
2000,ITA,M,1,0,0,1,0
2000,JPN,M,0,0,0,0,0
2000,KAZ,M,4,2,2,0,0
2000,KEN,M,0,0,0,0,0
2000,KGZ,M,0,0,0,0,0
2000,KOR,M,0,0,0,0,0
2000,LES,M,0,0,0,0,0
2000,LTU,M,0,0,0,0,0
2000,MAD,M,0,0,0,0,0
2000,MAR,M,1,0,0,1,0
2000,MDA,M,1,0,0,1,0
2000,MEX,M,1,0,0,1,0
2000,MGL,M,0,0,0,0,0
2000,MRI,M,0,0,0,0,0
2000,NAM,M,0,0,0,0,0
2000,NGR,M,0,0,0,0,0
2000,NZL,M,0,0,0,0,0
2000,PAK,M,0,0,0,0,0
2000,PHI,M,0,0,0,0,0
2000,POL,M,0,0,0,0,0
2000,PRK,M,1,0,0,1,0
2000,PUR,M,0,0,0,0,0
2000,ROU,M,2,0,1,1,0
2000,RSA,M,0,0,0,0,0
2000,RUS,M,7,2,3,2,0
2000,SAM,M,0,0,0,0,0
2000,SCG,M,0,0,0,0,0
2000,SEN,M,0,0,0,0,0
2000,SWZ,M,0,0,0,0,0
2000,SYR,M,0,0,0,0,0
2000,THA,M,2,1,0,1,0
2000,TUN,M,0,0,0,0,0
2000,TUR,M,0,0,0,0,0
2000,UGA,M,0,0,0,0,0
2000,UKR,M,5,0,2,3,0
2000,USA,M,4,0,2,2,0
2000,UZB,M,3,1,0,2,0
2000,VEN,M,0,0,0,0,0
2000,ZAM,M,0,0,0,0,0
2004,AFG,M,0,0,0,0,0
2004,ALG,M,0,0,0,0,0
2004,ARG,M,0,0,0,0,0
2004,ARM,M,0,0,0,0,0
2004,AUS,M,0,0,0,0,0
2004,AZE,M,2,0,0,2,0
2004,BLR,M,2,0,2,0,0
2004,BOT,M,0,0,0,0,0
2004,BRA,M,0,0,0,0,0
2004,BUL,M,1,0,0,1,0
2004,CAN,M,0,0,0,0,0
2004,CHN,M,1,0,0,1,0
2004,CMR,M,0,0,0,0,0
2004,COL,M,0,0,0,0,0
2004,CPV,M,0,0,0,0,0
2004,CRO,M,0,0,0,0,0
2004,CUB,M,8,5,2,1,0
2004,DOM,M,0,0,0,0,0
2004,ECU,M,0,0,0,0,0
2004,EGY,M,3,0,1,2,0
2004,ETH,M,0,0,0,0,0
2004,FRA,M,1,0,1,0,0
2004,GAB,M,0,0,0,0,0
2004,GBR,M,1,0,1,0,0
2004,GEO,M,0,0,0,0,0
2004,GER,M,2,0,0,2,0
2004,GRE,M,0,0,0,0,0
2004,HAI,M,0,0,0,0,0
2004,HUN,M,0,0,0,0,0
2004,INA,M,0,0,0,0,0
2004,IND,M,0,0,0,0,0
2004,IRI,M,0,0,0,0,0
2004,IRL,M,0,0,0,0,0
2004,IRQ,M,0,0,0,0,0
2004,ITA,M,1,0,0,1,0
2004,JPN,M,0,0,0,0,0
2004,KAZ,M,3,1,1,1,0
2004,KGZ,M,0,0,0,0,0
2004,KOR,M,2,0,0,2,0
2004,LTU,M,0,0,0,0,0
2004,MAD,M,0,0,0,0,0
2004,MAR,M,0,0,0,0,0
2004,MDA,M,0,0,0,0,0
2004,MEX,M,0,0,0,0,0
2004,MGL,M,0,0,0,0,0
2004,MRI,M,0,0,0,0,0
2004,NAM,M,0,0,0,0,0
2004,NGR,M,0,0,0,0,0
2004,NZL,M,0,0,0,0,0
2004,PAK,M,0,0,0,0,0
2004,PHI,M,0,0,0,0,0
2004,POL,M,0,0,0,0,0
2004,PRK,M,1,0,1,0,0
2004,PUR,M,0,0,0,0,0
2004,ROU,M,1,0,0,1,0
2004,RSA,M,0,0,0,0,0
2004,RUS,M,6,3,0,3,0
2004,SEY,M,0,0,0,0,0
2004,SWE,M,0,0,0,0,0
2004,SYR,M,1,0,0,1,0
2004,TGA,M,0,0,0,0,0
2004,THA,M,3,1,1,1,0
2004,TJK,M,0,0,0,0,0
2004,TKM,M,0,0,0,0,0
2004,TUN,M,0,0,0,0,0
2004,TUR,M,1,0,1,0,0
2004,UGA,M,0,0,0,0,0
2004,UKR,M,0,0,0,0,0
2004,USA,M,2,1,0,1,0
2004,UZB,M,2,0,0,2,0
2004,VEN,M,0,0,0,0,0
2004,ZAM,M,0,0,0,0,0
2008,ALG,M,0,0,0,0,0
2008,ARG,M,0,0,0,0,0
2008,ARM,M,1,0,0,1,0
2008,AUS,M,0,0,0,0,0
2008,AZE,M,1,0,0,1,0
2008,BAH,M,0,0,0,0,0
2008,BLR,M,0,0,0,0,0
2008,BOT,M,0,0,0,0,0
2008,BRA,M,0,0,0,0,0
2008,BUL,M,0,0,0,0,0
2008,CAF,M,0,0,0,0,0
2008,CAN,M,0,0,0,0,0
2008,CHN,M,4,2,1,1,0
2008,CMR,M,0,0,0,0,0
2008,COD,M,0,0,0,0,0
2008,COL,M,0,0,0,0,0
2008,CRO,M,0,0,0,0,0
2008,CUB,M,8,0,4,4,0
2008,DOM,M,1,1,0,0,0
2008,ECU,M,0,0,0,0,0
2008,EGY,M,0,0,0,0,0
2008,ESP,M,0,0,0,0,0
2008,FRA,M,3,0,2,1,0
2008,GAM,M,0,0,0,0,0
2008,GBR,M,3,1,0,2,0
2008,GEO,M,0,0,0,0,0
2008,GER,M,0,0,0,0,0
2008,GHA,M,0,0,0,0,0
2008,GRE,M,0,0,0,0,0
2008,GRN,M,0,0,0,0,0
2008,GUA,M,0,0,0,0,0
2008,HAI,M,0,0,0,0,0
2008,HUN,M,0,0,0,0,0
2008,IND,M,1,0,0,1,0
2008,IRI,M,0,0,0,0,0
2008,IRL,M,3,0,1,2,0
2008,ISV,M,0,0,0,0,0
2008,ITA,M,3,1,1,1,0
2008,JPN,M,0,0,0,0,0
2008,KAZ,M,2,1,0,1,0
2008,KEN,M,0,0,0,0,0
2008,KGZ,M,0,0,0,0,0
2008,KOR,M,1,0,0,1,0
2008,LES,M,0,0,0,0,0
2008,LTU,M,0,0,0,0,0
2008,MAD,M,0,0,0,0,0
2008,MAR,M,0,0,0,0,0
2008,MDA,M,1,0,0,1,0
2008,MEX,M,0,0,0,0,0
2008,MGL,M,2,1,1,0,0
2008,MNE,M,0,0,0,0,0
2008,MRI,M,1,0,0,1,0
2008,NAM,M,0,0,0,0,0
2008,NGR,M,0,0,0,0,0
2008,PHI,M,0,0,0,0,0
2008,PNG,M,0,0,0,0,0
2008,POL,M,0,0,0,0,0
2008,PRK,M,0,0,0,0,0
2008,PUR,M,0,0,0,0,0
2008,ROU,M,0,0,0,0,0
2008,RSA,M,0,0,0,0,0
2008,RUS,M,3,2,0,1,0
2008,SAM,M,0,0,0,0,0
2008,SLE,M,0,0,0,0,0
2008,SRI,M,0,0,0,0,0
2008,SWE,M,0,0,0,0,0
2008,THA,M,2,1,1,0,0
2008,TJK,M,0,0,0,0,0
2008,TKM,M,0,0,0,0,0
2008,TUN,M,0,0,0,0,0
2008,TUR,M,1,0,0,1,0
2008,UGA,M,0,0,0,0,0
2008,UKR,M,2,1,0,1,0
2008,USA,M,1,0,0,1,0
2008,UZB,M,0,0,0,0,0
2008,VEN,M,0,0,0,0,0
2008,ZAM,M,0,0,0,0,0
2012,AFG,M,0,0,0,0,0
2012,ALG,M,0,0,0,0,0
2012,ARG,M,0,0,0,0,0
2012,ARM,M,0,0,0,0,0
2012,AUS,F,0,0,0,0,0
2012,AUS,M,0,0,0,0,0
2012,AZE,F,0,0,0,0,0
2012,AZE,M,2,0,0,2,0
2012,BEN,M,0,0,0,0,0
2012,BLR,M,0,0,0,0,0
2012,BOT,M,0,0,0,0,0
2012,BRA,F,1,0,0,1,0
2012,BRA,M,2,0,1,1,0
2012,BUL,F,0,0,0,0,0
2012,BUL,M,1,0,0,1,0
2012,CAN,F,0,0,0,0,0
2012,CAN,M,0,0,0,0,0
2012,CHN,F,2,0,1,1,0
2012,CHN,M,1,1,0,0,0
2012,CMR,M,0,0,0,0,0
2012,COD,M,0,0,0,0,0
2012,COL,M,0,0,0,0,0
2012,CUB,M,4,2,0,2,0
2012,CZE,M,0,0,0,0,0
2012,DEN,M,0,0,0,0,0
2012,DOM,M,0,0,0,0,0
2012,ECU,M,0,0,0,0,0
2012,EGY,M,0,0,0,0,0
2012,ESP,M,0,0,0,0,0
2012,FRA,M,0,0,0,0,0
2012,GAB,M,0,0,0,0,0
2012,GBR,F,1,1,0,0,0
2012,GBR,M,4,2,1,1,0
2012,GER,M,0,0,0,0,0
2012,GHA,M,0,0,0,0,0
2012,HON,M,0,0,0,0,0
2012,HUN,M,0,0,0,0,0
2012,IND,F,1,0,0,1,0
2012,IND,M,0,0,0,0,0
2012,IRI,M,0,0,0,0,0
2012,IRL,F,1,1,0,0,0
2012,IRL,M,3,0,1,2,0
2012,IRQ,M,0,0,0,0,0
2012,ITA,M,3,0,2,1,0
2012,JOR,M,0,0,0,0,0
2012,JPN,M,2,1,0,1,0
2012,KAZ,F,1,0,0,1,0
2012,KAZ,M,3,1,1,1,0
2012,KEN,F,0,0,0,0,0
2012,KEN,M,0,0,0,0,0
2012,KOR,M,1,0,1,0,0
2012,LTU,M,1,0,0,1,0
2012,MAR,F,0,0,0,0,0
2012,MAR,M,0,0,0,0,0
2012,MDA,M,0,0,0,0,0
2012,MEX,M,0,0,0,0,0
2012,MGL,M,2,0,1,1,0
2012,MNE,M,0,0,0,0,0
2012,MOZ,M,0,0,0,0,0
2012,MRI,M,0,0,0,0,0
2012,NAM,M,0,0,0,0,0
2012,NCA,M,0,0,0,0,0
2012,NGR,F,0,0,0,0,0
2012,NGR,M,0,0,0,0,0
2012,NIG,M,0,0,0,0,0
2012,NZL,F,0,0,0,0,0
2012,PAN,M,0,0,0,0,0
2012,PHI,M,0,0,0,0,0
2012,POL,F,0,0,0,0,0
2012,PRK,F,0,0,0,0,0
2012,PRK,M,0,0,0,0,0
2012,PUR,M,0,0,0,0,0
2012,ROU,F,0,0,0,0,0
2012,ROU,M,0,0,0,0,0
2012,RSA,M,0,0,0,0,0
2012,RUS,F,2,0,2,0,0
2012,RUS,M,4,1,0,3,0
2012,SEY,M,0,0,0,0,0
2012,SRB,M,0,0,0,0,0
2012,SWE,F,0,0,0,0,0
2012,SWE,M,0,0,0,0,0
2012,SYR,M,0,0,0,0,0
2012,TAN,M,0,0,0,0,0
2012,THA,M,1,0,1,0,0
2012,TJK,F,1,0,0,1,0
2012,TJK,M,0,0,0,0,0
2012,TKM,M,0,0,0,0,0
2012,TTO,M,0,0,0,0,0
2012,TUN,F,0,0,0,0,0
2012,TUN,M,0,0,0,0,0
2012,TUR,M,0,0,0,0,0
2012,UKR,M,5,2,1,2,0
2012,USA,F,2,1,0,1,0
2012,USA,M,0,0,0,0,0
2012,UZB,M,1,0,0,1,0
2012,VEN,F,0,0,0,0,0
2012,VEN,M,0,0,0,0,0
2012,ZAM,M,0,0,0,0,0
2016,ALG,M,0,0,0,0,0
2016,ARG,M,0,0,0,0,0
2016,ARM,M,0,0,0,0,0
2016,AUS,F,0,0,0,0,0
2016,AUS,M,0,0,0,0,0
2016,AZE,F,0,0,0,0,0
2016,AZE,M,2,0,1,1,0
2016,BLR,M,0,0,0,0,0
2016,BRA,F,0,0,0,0,0
2016,BRA,M,1,1,0,0,0
2016,BUL,F,0,0,0,0,0
2016,BUL,M,0,0,0,0,0
2016,CAF,F,0,0,0,0,0
2016,CAN,F,0,0,0,0,0
2016,CAN,M,0,0,0,0,0
2016,CGO,M,0,0,0,0,0
2016,CHN,F,3,0,1,2,0
2016,CHN,M,1,0,0,1,0
2016,CMR,M,0,0,0,0,0
2016,COL,F,1,0,0,1,0
2016,COL,M,1,0,1,0,0
2016,CPV,M,0,0,0,0,0
2016,CRO,M,1,0,0,1,0
2016,CUB,M,6,3,0,3,0
2016,DOM,M,0,0,0,0,0
2016,ECU,M,0,0,0,0,0
2016,EGY,M,0,0,0,0,0
2016,ESP,M,0,0,0,0,0
2016,FIJ,M,0,0,0,0,0
2016,FIN,F,1,0,0,1,0
2016,FRA,F,2,1,1,0,0
2016,FRA,M,4,1,1,2,0
2016,FSM,F,0,0,0,0,0
2016,GBR,F,1,1,0,0,0
2016,GBR,M,2,0,1,1,0
2016,GER,M,1,0,0,1,0
2016,GHA,M,0,0,0,0,0
2016,HAI,M,0,0,0,0,0
2016,HON,M,0,0,0,0,0
2016,HUN,M,0,0,0,0,0
2016,IND,M,0,0,0,0,0
2016,IRI,M,0,0,0,0,0
2016,IRL,F,0,0,0,0,0
2016,IRL,M,0,0,0,0,0
2016,IRQ,M,0,0,0,0,0
2016,ISV,M,0,0,0,0,0
2016,ITA,F,0,0,0,0,0
2016,ITA,M,0,0,0,0,0
2016,JOR,M,0,0,0,0,0
2016,JPN,M,0,0,0,0,0
2016,KAZ,F,1,0,0,1,0
2016,KAZ,M,4,1,2,1,0
2016,KEN,M,0,0,0,0,0
2016,KGZ,M,0,0,0,0,0
2016,KOR,M,0,0,0,0,0
2016,LES,M,0,0,0,0,0
2016,LTU,M,0,0,0,0,0
2016,MAR,F,0,0,0,0,0
2016,MAR,M,1,0,0,1,0
2016,MEX,M,1,0,0,1,0
2016,MGL,M,1,0,0,1,0
2016,MRI,M,0,0,0,0,0
2016,NAM,M,0,0,0,0,0
2016,NED,F,1,0,1,0,0
2016,NED,M,0,0,0,0,0
2016,NGR,M,0,0,0,0,0
2016,PAN,F,0,0,0,0,0
2016,PHI,M,0,0,0,0,0
2016,PNG,M,0,0,0,0,0
2016,POL,M,0,0,0,0,0
2016,PUR,M,0,0,0,0,0
2016,QAT,M,0,0,0,0,0
2016,ROU,M,0,0,0,0,0
2016,RUS,F,1,0,0,1,0
2016,RUS,M,3,1,0,2,0
2016,SEY,M,0,0,0,0,0
2016,SWE,F,0,0,0,0,0
2016,THA,F,0,0,0,0,0
2016,THA,M,0,0,0,0,0
2016,TJK,M,0,0,0,0,0
2016,TKM,M,0,0,0,0,0
2016,TPE,F,0,0,0,0,0
2016,TPE,M,0,0,0,0,0
2016,TTO,M,0,0,0,0,0
2016,TUN,M,0,0,0,0,0
2016,TUR,M,0,0,0,0,0
2016,UGA,M,0,0,0,0,0
2016,UKR,F,0,0,0,0,0
2016,UKR,M,0,0,0,0,0
2016,USA,F,1,1,0,0,0
2016,USA,M,2,0,1,1,0
2016,UZB,F,0,0,0,0,0
2016,UZB,M,7,3,2,2,0
2016,VAN,M,0,0,0,0,0
2016,VEN,M,1,0,0,1,0
2016,ZAM,M,0,0,0,0,0
2020,ALG,F,0,0,0,0,0
2020,ALG,M,0,0,0,0,0
2020,ANT,M,0,0,0,0,0
2020,ARG,F,0,0,0,0,0
2020,ARG,M,0,0,0,0,0
2020,ARM,M,1,0,0,1,0
2020,AUS,F,0,0,0,0,0
2020,AUS,M,1,0,0,1,0
2020,AZE,M,1,0,0,1,0
2020,BDI,F,0,0,0,0,0
2020,BLR,M,0,0,0,0,0
2020,BOT,F,0,0,0,0,0
2020,BOT,M,0,0,0,0,0
2020,BRA,F,1,0,1,0,0
2020,BRA,M,2,1,0,1,0
2020,BRN,M,0,0,0,0,0
2020,BUL,F,1,1,0,0,0
2020,BUL,M,0,0,0,0,0
2020,CAN,F,0,0,0,0,0
2020,CAN,M,0,0,0,0,0
2020,CHN,F,2,0,2,0,0
2020,CHN,M,0,0,0,0,0
2020,CMR,M,0,0,0,0,0
2020,COD,F,0,0,0,0,0
2020,COD,M,0,0,0,0,0
2020,COL,F,0,0,0,0,0
2020,COL,M,0,0,0,0,0
2020,CPV,M,0,0,0,0,0
2020,CRO,F,0,0,0,0,0
2020,CRO,M,0,0,0,0,0
2020,CUB,M,5,4,0,1,0
2020,DOM,F,0,0,0,0,0
2020,DOM,M,0,0,0,0,0
2020,ECU,F,0,0,0,0,0
2020,ECU,M,0,0,0,0,0
2020,EGY,M,0,0,0,0,0
2020,EOR,M,0,0,0,0,0
2020,ESA,F,0,0,0,0,0
2020,ESP,M,0,0,0,0,0
2020,FIN,F,1,0,0,1,0
2020,FRA,F,0,0,0,0,0
2020,FRA,M,0,0,0,0,0
2020,GBR,F,2,1,0,1,0
2020,GBR,M,4,1,2,1,0
2020,GEO,M,0,0,0,0,0
2020,GER,F,0,0,0,0,0
2020,GER,M,0,0,0,0,0
2020,GHA,M,1,0,0,1,0
2020,GUY,M,0,0,0,0,0
2020,HAI,M,0,0,0,0,0
2020,HUN,M,0,0,0,0,0
2020,IND,F,1,0,0,1,0
2020,IND,M,0,0,0,0,0
2020,IRI,M,0,0,0,0,0
2020,IRL,F,1,1,0,0,0
2020,IRL,M,1,0,0,1,0
2020,ITA,F,1,0,0,1,0
2020,JAM,M,0,0,0,0,0
2020,JOR,M,0,0,0,0,0
2020,JPN,F,2,1,0,1,0
2020,JPN,M,1,0,0,1,0
2020,KAZ,F,0,0,0,0,0
2020,KAZ,M,2,0,0,2,0
2020,KEN,F,0,0,0,0,0
2020,KEN,M,0,0,0,0,0
2020,KOR,F,0,0,0,0,0
2020,KOS,F,0,0,0,0,0
2020,MAR,F,0,0,0,0,0
2020,MAR,M,0,0,0,0,0
2020,MEX,F,0,0,0,0,0
2020,MEX,M,0,0,0,0,0
2020,MGL,F,0,0,0,0,0
2020,MGL,M,0,0,0,0,0
2020,MOZ,F,0,0,0,0,0
2020,MRI,M,0,0,0,0,0
2020,NAM,M,0,0,0,0,0
2020,NED,F,1,0,0,1,0
2020,NED,M,0,0,0,0,0
2020,NZL,M,1,0,0,1,0
2020,PAN,F,0,0,0,0,0
2020,PER,M,0,0,0,0,0
2020,PHI,F,1,0,1,0,0
2020,PHI,M,2,0,1,1,0
2020,PNG,M,0,0,0,0,0
2020,POL,F,0,0,0,0,0
2020,POL,M,0,0,0,0,0
2020,PUR,M,0,0,0,0,0
2020,ROC,F,1,0,0,1,0
2020,ROC,M,5,1,1,3,0
2020,ROU,F,0,0,0,0,0
2020,ROU,M,0,0,0,0,0
2020,SAM,M,0,0,0,0,0
2020,SOM,F,0,0,0,0,0
2020,SRB,F,0,0,0,0,0
2020,SVK,M,0,0,0,0,0
2020,SWE,F,0,0,0,0,0
2020,SWE,M,0,0,0,0,0
2020,SWZ,M,0,0,0,0,0
2020,THA,F,1,0,0,1,0
2020,THA,M,0,0,0,0,0
2020,TJK,M,0,0,0,0,0
2020,TPE,F,1,0,0,1,0
2020,TTO,M,0,0,0,0,0
2020,TUN,F,0,0,0,0,0
2020,TUR,F,2,1,1,0,0
2020,TUR,M,0,0,0,0,0
2020,UGA,F,0,0,0,0,0
2020,UGA,M,0,0,0,0,0
2020,UKR,F,0,0,0,0,0
2020,UKR,M,1,0,1,0,0
2020,USA,F,1,0,0,1,0
2020,USA,M,3,0,3,0,0
2020,UZB,F,0,0,0,0,0
2020,UZB,M,1,1,0,0,0
2020,VEN,F,0,0,0,0,0
2020,VEN,M,0,0,0,0,0
2020,VIE,F,0,0,0,0,0
2020,VIE,M,0,0,0,0,0
2020,ZAM,M,0,0,0,0,0
2024,ALG,F,1,1,0,0,0
2024,ALG,M,0,0,0,0,0
2024,ARM,M,0,0,0,0,0
2024,AUS,F,1,0,0,1,0
2024,AUS,M,1,0,0,1,0
2024,AZE,M,1,0,1,0,0
2024,BEL,F,0,0,0,0,0
2024,BEL,M,0,0,0,0,0
2024,BRA,F,1,0,0,1,0
2024,BRA,M,0,0,0,0,0
2024,BUL,F,0,0,0,0,0
2024,BUL,M,1,0,0,1,0
2024,CAN,F,0,0,0,0,0
2024,CAN,M,1,0,0,1,0
2024,CHN,F,5,3,2,0,0
2024,CHN,M,0,0,0,0,0
2024,COD,F,0,0,0,0,0
2024,COL,F,0,0,0,0,0
2024,COL,M,0,0,0,0,0
2024,CPV,F,0,0,0,0,0
2024,CPV,M,1,0,0,1,0
2024,CRO,M,0,0,0,0,0
2024,CUB,M,2,1,0,1,0
2024,DEN,M,0,0,0,0,0
2024,DOM,F,0,0,0,0,0
2024,DOM,M,2,0,0,2,0
2024,ECU,F,0,0,0,0,0
2024,ECU,M,0,0,0,0,0
2024,EGY,F,0,0,0,0,0
2024,EGY,M,0,0,0,0,0
2024,EOR,F,1,0,0,1,0
2024,EOR,M,0,0,0,0,0
2024,ESP,F,0,0,0,0,0
2024,ESP,M,2,0,1,1,0
2024,FIN,F,0,0,0,0,0
2024,FRA,F,0,0,0,0,0
2024,FRA,M,3,0,2,1,0
2024,GBR,F,0,0,0,0,0
2024,GBR,M,1,0,0,1,0
2024,GEO,M,1,0,0,1,0
2024,GER,F,0,0,0,0,0
2024,GER,M,1,0,0,1,0
2024,HAI,M,0,0,0,0,0
2024,HUN,F,0,0,0,0,0
2024,HUN,M,0,0,0,0,0
2024,IND,F,0,0,0,0,0
2024,IND,M,0,0,0,0,0
2024,IRL,F,1,1,0,0,0
