,Year,NOC,Num_Athletes,Female_Ratio,Num_Sports,Num_Events,Rank,Gold,Silver,Bronze,Total,Total_Events,Total_Discipline,Total_Sports,Is_Host
1161,1984,Equatorial Guinea,4,1.0,1,5,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1162,1984,Eswatini,8,1.0,4,11,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1163,1984,Fiji,14,0.6923076923076923,5,22,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1164,1984,Finland,86,0.8411214953271028,15,76,15.0,4.0,2.0,6.0,12.0,221,29,21,0
1165,1984,France,238,0.7853107344632768,21,139,12.0,5.0,7.0,16.0,28.0,221,29,21,0
1166,1984,Gabon,4,0.5,2,4,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1167,1984,Gambia,10,0.625,1,9,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1168,1984,Germany,389,0.6549912434325744,25,194,3.0,17.0,19.0,23.0,59.0,221,29,21,0
1169,1984,Ghana,21,0.5925925925925926,2,17,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1170,1984,Great Britain,337,0.650294695481336,20,190,11.0,5.0,11.0,21.0,37.0,221,29,21,0
1171,1984,Greece,63,0.9178082191780822,11,49,30.0,0.0,1.0,1.0,2.0,221,29,21,0
1172,1984,Grenada,6,0.8333333333333334,2,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1173,1984,Guatemala,24,0.7358490566037735,9,40,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1174,1984,Guinea,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1175,1984,Guyana,10,0.8333333333333334,3,12,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1176,1984,Haiti,3,0.3333333333333333,2,2,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1177,1984,Honduras,10,0.8076923076923077,3,20,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1178,1984,Hong Kong,47,0.6896551724137931,10,47,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1179,1984,Iceland,30,0.8857142857142857,5,17,43.0,0.0,0.0,1.0,1.0,221,29,21,0
1180,1984,India,47,0.8113207547169812,7,30,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1181,1984,Indonesia,16,0.8260869565217391,6,16,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1182,1984,Iraq,22,1.0,4,11,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1183,1984,Ireland,42,0.6363636363636364,10,35,33.0,0.0,1.0,0.0,1.0,221,29,21,0
1184,1984,Israel,32,0.7076923076923077,11,46,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1185,1984,Italy,268,0.7934782608695652,23,151,5.0,14.0,6.0,12.0,32.0,221,29,21,0
1186,1984,Ivory Coast,15,0.9444444444444444,4,14,33.0,0.0,1.0,0.0,1.0,221,29,21,0
1187,1984,Jamaica,45,0.68,5,35,28.0,0.0,1.0,2.0,3.0,221,29,21,0
1188,1984,Japan,226,0.7123287671232876,22,147,7.0,10.0,8.0,14.0,32.0,221,29,21,0
1189,1984,Jordan,13,0.9333333333333333,3,12,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1190,1984,Kenya,61,0.9104477611940298,5,33,23.0,1.0,0.0,2.0,3.0,221,29,21,0
1191,1984,Kuwait,23,1.0,5,17,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1192,1984,Lesotho,4,1.0,2,4,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1193,1984,Liberia,29,0.95,9,25,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1194,1984,Liechtenstein,7,0.75,3,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1195,1984,Luxembourg,5,0.8,3,4,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1196,1984,Madagascar,5,1.0,2,5,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1197,1984,Malawi,15,1.0,3,16,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1198,1984,Malaysia,21,0.8518518518518519,5,12,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1199,1984,Mali,4,1.0,3,5,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1200,1984,Malta,7,0.7142857142857143,5,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1201,1984,Mauritania,2,1.0,1,2,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1202,1984,Mauritius,4,0.8571428571428571,1,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1203,1984,Mexico,98,0.7354838709677419,18,87,17.0,2.0,3.0,1.0,6.0,221,29,21,0
1204,1984,Monaco,8,1.0,5,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1205,1984,Morocco,34,0.9714285714285714,6,18,18.0,2.0,0.0,0.0,2.0,221,29,21,0
1206,1984,Mozambique,9,0.8571428571428571,2,11,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1207,1984,Myanmar,1,1.0,1,1,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1208,1984,Nepal,10,1.0,3,8,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1209,1984,Netherlands,135,0.5405405405405406,15,74,13.0,5.0,2.0,6.0,13.0,221,29,21,0
1210,1984,New Zealand,130,0.7469135802469136,18,76,8.0,8.0,1.0,2.0,11.0,221,29,21,0
1211,1984,Nicaragua,5,1.0,2,5,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1212,1984,Niger,4,1.0,2,4,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1213,1984,Nigeria,32,0.9166666666666666,4,24,30.0,0.0,1.0,1.0,2.0,221,29,21,0
1214,1984,Norway,103,0.7954545454545454,17,76,28.0,0.0,1.0,2.0,3.0,221,29,21,0
1215,1984,Oman,15,1.0,3,14,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1216,1984,Pakistan,31,1.0,5,15,25.0,1.0,0.0,0.0,1.0,221,29,21,0
1217,1984,Panama,8,0.9,5,10,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1218,1984,Papua New Guinea,7,0.5833333333333334,2,12,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1219,1984,Paraguay,14,1.0,4,15,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1220,1984,Peru,35,0.5681818181818182,10,29,33.0,0.0,1.0,0.0,1.0,221,29,21,0
1221,1984,Philippines,19,0.75,6,28,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1222,1984,Portugal,38,0.7708333333333334,11,32,23.0,1.0,0.0,2.0,3.0,221,29,21,0
1223,1984,Puerto Rico,51,0.8275862068965517,13,45,30.0,0.0,1.0,1.0,2.0,221,29,21,0
1224,1984,Qatar,24,1.0,3,8,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1225,1984,Romania,124,0.49740932642487046,13,86,2.0,20.0,16.0,17.0,53.0,221,29,21,0
1226,1984,Rwanda,3,0.6666666666666666,1,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1227,1984,SOM,7,1.0,1,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1228,1984,Samoa,8,1.0,3,9,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1229,1984,San Marino,19,0.9032258064516129,7,26,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1230,1984,Saudi Arabia,37,1.0,5,11,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1231,1984,Senegal,24,0.9655172413793104,5,21,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1232,1984,Serbia,139,0.7727272727272727,16,53,9.0,7.0,4.0,7.0,18.0,221,29,21,0
1233,1984,Seychelles,9,0.8,2,15,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1234,1984,Sierra Leone,7,0.9,2,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1235,1984,Singapore,5,1.0,2,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1236,1984,Solomon Islands,3,1.0,2,3,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1237,1984,South Korea,174,0.7125,19,96,10.0,6.0,6.0,7.0,19.0,221,29,21,0
1238,1984,Spain,179,0.8093385214007782,23,104,20.0,1.0,2.0,2.0,5.0,221,29,21,0
1239,1984,Sri Lanka,4,1.0,3,5,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1240,1984,Sudan,7,1.0,2,9,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1241,1984,Suriname,5,1.0,3,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1242,1984,Sweden,172,0.7283464566929134,19,138,16.0,2.0,11.0,6.0,19.0,221,29,21,0
1243,1984,Switzerland,129,0.7183673469387755,18,91,26.0,0.0,4.0,4.0,8.0,221,29,21,0
1244,1984,Syria,9,1.0,5,9,33.0,0.0,1.0,0.0,1.0,221,29,21,0
1245,1984,Tanzania,18,0.8571428571428571,2,14,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1246,1984,Thailand,35,0.725,5,25,33.0,0.0,1.0,0.0,1.0,221,29,21,0
1247,1984,Togo,6,1.0,2,6,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1248,1984,Tonga,7,1.0,1,7,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1249,1984,Trinidad and Tobago,16,0.6521739130434783,5,14,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1250,1984,Tunisia,23,0.8571428571428571,6,17,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1251,1984,Turkey,46,0.9516129032258065,10,49,40.0,0.0,0.0,3.0,3.0,221,29,21,0
1252,1984,Uganda,26,0.9333333333333333,5,24,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1253,1984,United Arab Emirates,7,1.0,1,8,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1254,1984,United States,519,0.6305916305916306,25,217,1.0,83.0,61.0,30.0,174.0,221,29,21,1
1255,1984,Uruguay,18,0.9130434782608695,5,11,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1256,1984,Venezuela,26,0.9772727272727273,10,29,40.0,0.0,0.0,3.0,3.0,221,29,21,0
1257,1984,Virgin Islands,29,0.8846153846153846,7,31,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1258,1984,YAR,2,1.0,1,3,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1259,1984,Zambia,16,1.0,3,18,43.0,0.0,0.0,1.0,1.0,221,29,21,0
1260,1984,Zimbabwe,15,0.85,5,18,0.0,0.0,0.0,0.0,0.0,221,29,21,0
1261,1988,AHO,3,0.75,3,4,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1262,1988,Afghanistan,5,1.0,1,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1263,1988,Algeria,42,0.9333333333333333,7,29,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1264,1988,American Samoa,6,1.0,4,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1265,1988,Andorra,3,1.0,2,3,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1266,1988,Angola,24,0.6666666666666666,4,27,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1267,1988,Antigua and Barbuda,15,0.84,4,19,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1268,1988,Argentina,118,0.7611940298507462,18,53,35.0,0.0,1.0,1.0,2.0,237,31,23,0
1269,1988,Aruba,8,0.4166666666666667,5,10,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1270,1988,Australia,252,0.6902654867256637,24,145,15.0,3.0,6.0,5.0,14.0,237,31,23,0
1271,1988,Austria,73,0.90625,17,62,29.0,1.0,0.0,0.0,1.0,237,31,23,0
1272,1988,Bahamas,16,0.7222222222222222,5,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1273,1988,Bahrain,7,1.0,3,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1274,1988,Bangladesh,6,1.0,2,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1275,1988,Barbados,17,0.9230769230769231,7,20,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1276,1988,Belgium,59,0.5882352941176471,16,65,44.0,0.0,0.0,2.0,2.0,237,31,23,0
1277,1988,Belize,10,1.0,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1278,1988,Benin,7,0.8,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1279,1988,Bermuda,12,0.9285714285714286,6,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1280,1988,Bhutan,3,1.0,1,2,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1281,1988,Bolivia,7,0.6666666666666666,6,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1282,1988,Botswana,8,1.0,2,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1283,1988,Brazil,157,0.776824034334764,21,106,24.0,1.0,2.0,3.0,6.0,237,31,23,0
1284,1988,British Virgin Islands,3,1.0,2,4,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1285,1988,Bulgaria,172,0.5658362989323843,16,120,7.0,10.0,12.0,13.0,35.0,237,31,23,0
1286,1988,Burkina Faso,6,0.7777777777777778,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1287,1988,Cameroon,15,0.8095238095238095,4,21,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1288,1988,Canada,328,0.6401590457256461,23,193,19.0,3.0,2.0,5.0,10.0,237,31,23,0
1289,1988,Cayman Islands,8,0.9166666666666666,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1290,1988,Central African Republic,15,1.0,3,4,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1291,1988,Chad,6,1.0,1,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1292,1988,Chile,17,0.9565217391304348,6,14,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1293,1988,China,271,0.5456674473067916,25,150,11.0,5.0,11.0,12.0,28.0,237,31,23,0
1294,1988,Chinese Taipei,61,0.5934959349593496,13,84,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1295,1988,Colombia,40,0.7368421052631579,10,34,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1296,1988,Congo,22,0.8064516129032258,3,20,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1297,1988,Cook Islands,7,0.75,3,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1298,1988,Costa Rica,16,0.3939393939393939,6,18,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1299,1988,Cyprus,9,0.7272727272727273,4,10,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1300,1988,Czech Republic,163,0.5973451327433629,17,97,17.0,3.0,3.0,2.0,8.0,237,31,23,0
1301,1988,Denmark,78,0.6923076923076923,15,73,23.0,2.0,1.0,1.0,4.0,237,31,23,0
1302,1988,Djibouti,6,1.0,2,5,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1303,1988,Dominican Republic,16,0.9444444444444444,5,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1304,1988,Ecuador,13,0.7333333333333333,6,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1305,1988,Egypt,48,0.9830508474576272,12,36,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1306,1988,El Salvador,6,0.8571428571428571,4,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1307,1988,Equatorial Guinea,6,0.7142857142857143,1,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1308,1988,Eswatini,11,1.0,4,11,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1309,1988,Fiji,23,0.6341463414634146,5,31,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1310,1988,Finland,78,0.7227722772277227,15,66,25.0,1.0,1.0,2.0,4.0,237,31,23,0
1311,1988,France,266,0.7046004842615012,23,167,9.0,6.0,4.0,6.0,16.0,237,31,23,0
1312,1988,Gabon,2,0.5,2,2,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1313,1988,Gambia,6,0.8333333333333334,2,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1314,1988,Germany,605,0.6394335511982571,26,223,2.0,37.0,35.0,30.0,102.0,237,31,23,0
1315,1988,Germany,605,0.6394335511982571,26,223,5.0,11.0,14.0,15.0,40.0,237,31,23,0
1316,1988,Ghana,16,0.6190476190476191,3,13,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1317,1988,Great Britain,345,0.6186440677966102,22,191,12.0,5.0,10.0,9.0,24.0,237,31,23,0
1318,1988,Greece,56,0.7361111111111112,12,43,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1319,1988,Grenada,6,0.5714285714285714,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1320,1988,Guam,19,0.7692307692307693,7,22,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1321,1988,Guatemala,28,0.7837837837837838,8,16,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1322,1988,Guinea,6,1.0,3,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1323,1988,Guyana,8,0.875,3,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1324,1988,Haiti,4,0.8,2,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1325,1988,Honduras,8,0.7222222222222222,3,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1326,1988,Hong Kong,48,0.7362637362637363,11,49,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1327,1988,Hungary,188,0.746031746031746,20,135,6.0,11.0,6.0,6.0,23.0,237,31,23,0
1328,1988,Iceland,32,0.8095238095238095,5,25,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1329,1988,India,46,0.8181818181818182,11,27,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1330,1988,Indonesia,29,0.7674418604651163,11,32,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1331,1988,Iran,23,1.0,3,21,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1332,1988,Iraq,27,1.0,5,13,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1333,1988,Ireland,61,0.8333333333333334,12,47,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1334,1988,Israel,18,0.7241379310344828,8,20,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1335,1988,Italy,253,0.8074866310160428,23,140,10.0,6.0,4.0,4.0,14.0,237,31,23,0
1336,1988,Ivory Coast,28,0.41379310344827586,5,10,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1337,1988,Jamaica,35,0.6122448979591837,5,22,34.0,0.0,2.0,0.0,2.0,237,31,23,0
1338,1988,Japan,255,0.6771844660194175,23,166,14.0,4.0,3.0,7.0,14.0,237,31,23,0
1339,1988,Jordan,7,0.7777777777777778,5,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1340,1988,Kenya,74,0.9318181818181818,7,50,13.0,5.0,2.0,2.0,9.0,237,31,23,0
1341,1988,Kuwait,25,1.0,7,24,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1342,1988,Laos,3,0.6666666666666666,2,3,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1343,1988,Lebanon,6,1.0,3,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1344,1988,Lesotho,6,1.0,2,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1345,1988,Liberia,29,0.8571428571428571,8,35,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1346,1988,Liechtenstein,12,0.8125,5,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1347,1988,Luxembourg,8,0.6363636363636364,4,11,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1348,1988,Malawi,16,1.0,3,16,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1349,1988,Malaysia,9,0.5294117647058824,5,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1350,1988,Maldives,7,1.0,1,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1351,1988,Mali,6,0.75,3,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1352,1988,Malta,6,0.8333333333333334,4,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1353,1988,Mauritania,6,1.0,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1354,1988,Mauritius,8,0.8181818181818182,5,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1355,1988,Mexico,81,0.7986111111111112,17,82,44.0,0.0,0.0,2.0,2.0,237,31,23,0
1356,1988,Monaco,9,0.8888888888888888,7,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1357,1988,Mongolia,28,0.78125,5,28,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1358,1988,Morocco,27,0.8620689655172413,4,25,28.0,1.0,0.0,2.0,3.0,237,31,23,0
1359,1988,Mozambique,8,0.6666666666666666,3,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1360,1988,Myanmar,2,0.0,1,3,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1361,1988,Nepal,16,0.85,5,17,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1362,1988,Netherlands,147,0.5792079207920792,17,86,22.0,2.0,2.0,5.0,9.0,237,31,23,0
1363,1988,Netherlands,147,0.5792079207920792,17,86,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1364,1988,New Zealand,83,0.8214285714285714,16,58,18.0,3.0,2.0,8.0,13.0,237,31,23,0
1365,1988,Niger,6,1.0,2,4,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1366,1988,Nigeria,69,0.8255813953488372,8,44,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1367,1988,Norway,69,0.6329113924050633,11,42,21.0,2.0,3.0,0.0,5.0,237,31,23,0
1368,1988,Oman,8,1.0,3,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1369,1988,Pakistan,30,1.0,6,15,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1370,1988,Panama,6,1.0,3,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1371,1988,Papua New Guinea,11,0.8,4,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1372,1988,Paraguay,10,1.0,5,11,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1373,1988,Peru,21,0.4230769230769231,7,15,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1374,1988,Philippines,31,0.8333333333333334,11,40,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1375,1988,Poland,143,0.75,19,105,20.0,2.0,5.0,9.0,16.0,237,31,23,0
1376,1988,Portugal,65,0.8351648351648352,14,59,29.0,1.0,0.0,0.0,1.0,237,31,23,0
1377,1988,Puerto Rico,47,0.875,12,44,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1378,1988,Qatar,10,1.0,3,10,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1379,1988,Romania,68,0.48255813953488375,10,59,8.0,7.0,11.0,6.0,24.0,237,31,23,0
1380,1988,Russia,479,0.642967542503864,27,221,1.0,55.0,31.0,46.0,132.0,237,31,23,0
1381,1988,Rwanda,6,0.5,1,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1382,1988,SOM,5,1.0,1,4,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1383,1988,Saint Vincent and the Grenadines,6,0.8333333333333334,1,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1384,1988,Samoa,11,1.0,4,11,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1385,1988,San Marino,11,1.0,6,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1386,1988,Saudi Arabia,9,1.0,3,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1387,1988,Senegal,23,0.9714285714285714,4,23,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1388,1988,Serbia,155,0.7540983606557377,18,72,16.0,3.0,4.0,5.0,12.0,237,31,23,0
1389,1988,Sierra Leone,12,0.95,4,14,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1390,1988,Singapore,8,0.9629629629629629,3,16,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1391,1988,Solomon Islands,4,1.0,4,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1392,1988,South Korea,399,0.6388384754990926,27,218,4.0,12.0,10.0,11.0,33.0,237,31,23,1
1393,1988,Spain,226,0.7949526813880127,24,130,25.0,1.0,1.0,2.0,4.0,237,31,23,0
1394,1988,Sri Lanka,6,0.5555555555555556,3,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1395,1988,Sudan,8,1.0,2,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1396,1988,Suriname,6,0.6,4,10,29.0,1.0,0.0,0.0,1.0,237,31,23,0
1397,1988,Sweden,182,0.7689243027888446,23,113,32.0,0.0,4.0,7.0,11.0,237,31,23,0
1398,1988,Switzerland,99,0.7549668874172185,17,83,33.0,0.0,2.0,2.0,4.0,237,31,23,0
1399,1988,Syria,13,1.0,4,13,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1400,1988,Tanzania,10,1.0,2,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1401,1988,Thailand,14,0.8666666666666667,4,12,46.0,0.0,0.0,1.0,1.0,237,31,23,0
1402,1988,Togo,6,1.0,2,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1403,1988,Tonga,5,0.7142857142857143,2,7,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1404,1988,Trinidad and Tobago,6,0.5,3,9,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1405,1988,Tunisia,41,0.8888888888888888,6,14,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1406,1988,Turkey,41,0.8431372549019608,9,40,27.0,1.0,1.0,0.0,2.0,237,31,23,0
1407,1988,Uganda,24,0.7333333333333333,3,22,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1408,1988,United Arab Emirates,12,1.0,2,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1409,1988,United States,526,0.6027972027972028,27,230,3.0,36.0,31.0,27.0,94.0,237,31,23,0
1410,1988,United States,526,0.6027972027972028,27,230,36.0,0.0,1.0,0.0,1.0,237,31,23,0
1411,1988,Uruguay,15,0.8888888888888888,8,14,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1412,1988,Vanuatu,4,0.6666666666666666,2,6,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1413,1988,Venezuela,17,0.8823529411764706,7,15,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1414,1988,Vietnam,9,0.8333333333333334,6,12,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1415,1988,Virgin Islands,22,0.8913043478260869,6,27,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1416,1988,YAR,8,1.0,3,8,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1417,1988,YMD,5,1.0,2,5,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1418,1988,Zambia,29,1.0,3,11,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1419,1988,Zimbabwe,29,0.8085106382978723,10,38,0.0,0.0,0.0,0.0,0.0,237,31,23,0
1420,1992,AHO,4,0.75,3,4,0.0,0.0,0.0,0.0,0.0,257,34,25,0
1421,1992,Albania,7,0.7777777777777778,4,8,0.0,0.0,0.0,0.0,0.0,257,34,25,0
1422,1992,Algeria,35,0.9444444444444444,7,27,34.0,1.0,0.0,1.0,2.0,257,34,25,0
1423,1992,American Samoa,3,1.0,2,3,0.0,0.0,0.0,0.0,0.0,257,34,25,0
1424,1992,Andorra,8,0.875,5,5,0.0,0.0,0.0,0.0,0.0,257,34,25,0
1425,1992,Angola,28,0.8181818181818182,6,21,0.0,0.0,0.0,0.0,0.0,257,34,25,0
